0.000000000000000000e+00 0.000000000000000000e+00
1.000009030627765395e-02 8.535624754370795063e-11
2.000018061255530791e-02 1.707102040871014844e-10
3.000027091883296360e-02 2.560602322418170211e-10
4.000036122511061581e-02 3.414043711091970964e-10
5.000045153138826803e-02 4.267406643917109009e-10
6.000054183766592719e-02 5.120671574156142128e-10
7.000063214394357247e-02 5.973819087479414653e-10
8.000072245022123163e-02 6.826829775810845263e-10
9.000081275649889079e-02 7.679684344372477745e-10
1.000009030627765361e-01 8.532363580756659035e-10
1.100009933690541952e-01 9.384848382035902555e-10
1.200010836753318544e-01 1.023711981846935184e-09
1.300011739816095135e-01 1.108915899311083732e-09
1.400012642878871449e-01 1.194094726644225797e-09
1.500013545941648041e-01 1.279246607204088271e-09
1.600014449004424633e-01 1.364369703961047237e-09
1.700015352067201224e-01 1.449462189112257475e-09
1.800016255129977816e-01 1.534522266899206531e-09
1.900017158192754130e-01 1.619548147534725378e-09
2.000018061255530721e-01 1.704538069328130689e-09
2.100018964318307313e-01 1.789490287526139403e-09
2.200019867381083905e-01 1.874403081951893676e-09
2.300020770443860496e-01 1.959274746737049033e-09
2.400021673506637088e-01 2.044103609833101997e-09
2.500022576569413402e-01 2.128888020302762111e-09
2.600023479632190271e-01 2.213626345055211089e-09
2.700024382694966585e-01 2.298316979179191335e-09
2.800025285757742899e-01 2.382958346097333850e-09
2.900026188820519768e-01 2.467548890830991477e-09
3.000027091883296082e-01 2.552087085409432240e-09
3.100027994946072951e-01 2.636571437184713046e-09
3.200028898008849265e-01 2.721000468786064306e-09
3.300029801071625579e-01 2.805372737420491860e-09
3.400030704134402448e-01 2.889686825128852816e-09
3.500031607197178762e-01 2.973941345542291611e-09
3.600032510259955632e-01 3.058134939655133253e-09
3.700033413322731946e-01 3.142266277137145808e-09
3.800034316385508260e-01 3.226334059174040984e-09
3.900035219448285129e-01 3.310337015898363646e-09
4.000036122511061443e-01 3.394273902792470869e-09
4.100037025573838312e-01 3.478143509960039595e-09
4.200037928636614626e-01 3.561944661915846544e-09
4.300038831699390940e-01 3.645676205989675817e-09
4.400039734762167809e-01 3.729337024455795548e-09
4.500040637824944123e-01 3.812926025869437092e-09
4.600041540887720992e-01 3.896442157643335081e-09
4.700042443950497306e-01 3.979884393062320675e-09
4.800043347013274175e-01 4.063251734855731408e-09
4.900044250076050489e-01 4.146543221436142197e-09
5.000045153138826803e-01 4.229757923271447955e-09
5.100046056201603673e-01 4.312894938399642984e-09
5.200046959264380542e-01 4.395953402492632005e-09
5.300047862327156301e-01 4.478932475568154301e-09
5.400048765389933170e-01 4.561831352235992208e-09
5.500049668452710039e-01 4.644649258242209036e-09
5.600050571515485798e-01 4.727385457471671368e-09
5.700051474578262667e-01 4.810039236482877659e-09
5.800052377641039536e-01 4.892609920221439329e-09
5.900053280703815295e-01 4.975096860249428028e-09
6.000054183766592164e-01 5.057499444992968001e-09
6.100055086829369033e-01 5.139817091769181135e-09
6.200055989892145902e-01 5.222049248351660178e-09
6.300056892954921661e-01 5.304195395548871772e-09
6.400057796017698530e-01 5.386255045990942234e-09
6.500058699080475400e-01 5.468227740415392433e-09
6.600059602143251158e-01 5.550113051789601654e-09
6.700060505206028028e-01 5.631910584655422472e-09
6.800061408268804897e-01 5.713619971804973480e-09
6.900062311331581766e-01 5.795240881915667714e-09
7.000063214394357525e-01 5.876773006677904244e-09
7.100064117457134394e-01 5.958216065504317413e-09
7.200065020519911263e-01 6.039569812354516510e-09
7.300065923582687022e-01 6.120834022308292546e-09
7.400066826645463891e-01 6.202008505782408665e-09
7.500067729708240760e-01 6.283093096825441095e-09
7.600068632771016519e-01 6.364087656465391493e-09
7.700069535833793388e-01 6.444992073793734436e-09
7.800070438896570257e-01 6.525806256136271738e-09
7.900071341959347127e-01 6.606530147528957546e-09
8.000072245022122885e-01 6.687163701638082967e-09
8.100073148084899755e-01 6.767706905368495476e-09
8.200074051147676624e-01 6.848159761806942778e-09
8.300074954210452383e-01 6.928522300643573281e-09
8.400075857273229252e-01 7.008794566246289575e-09
8.500076760336006121e-01 7.088976625161642070e-09
8.600077663398781880e-01 7.169068565358579958e-09
8.700078566461558749e-01 7.249070486232071936e-09
8.800079469524335618e-01 7.328982507519246332e-09
8.900080372587112487e-01 7.408804765796416034e-09
9.000081275649888246e-01 7.488537402896147788e-09
9.100082178712665115e-01 7.568180587409341624e-09
9.200083081775441984e-01 7.647734490392904134e-09
9.300083984838217743e-01 7.727199296251797459e-09
9.400084887900994612e-01 7.806575201344890068e-09
9.500085790963771482e-01 7.885862408770358883e-09
9.600086694026548351e-01 7.965061128844653331e-09
9.700087597089324110e-01 8.044171577453555454e-09
9.800088500152100979e-01 8.123193980705567169e-09
9.900089403214877848e-01 8.202128561566622055e-09
1.000009030627765361e+00 8.280975552131230337e-09
1.010009120934043159e+00 8.359735182341656038e-09
1.020009211240320735e+00 8.438407686086511192e-09
1.030009301546598310e+00 8.516993296147535947e-09
1.040009391852876108e+00 8.595492244169247655e-09
1.050009482159153684e+00 8.673904758027457661e-09
1.060009572465431260e+00 8.752231064819312494e-09
1.070009662771709058e+00 8.830471385833469952e-09
1.080009753077986634e+00 8.908625939560108436e-09
1.090009843384264210e+00 8.986694933974529590e-09
1.100009933690542008e+00 9.064678572074694097e-09
1.110010023996819584e+00 9.142577051893824605e-09
1.120010114303097160e+00 9.220390561057300869e-09
1.130010204609374957e+00 9.298119283278012791e-09
1.140010294915652533e+00 9.375763380350028153e-09
1.150010385221930109e+00 9.453323016842582527e-09
1.160010475528207907e+00 9.530798338894247144e-09
1.170010565834485483e+00 9.608189486152010478e-09
1.180010656140763059e+00 9.685496578351865965e-09
1.190010746447040857e+00 9.762719728049154711e-09
1.200010836753318433e+00 9.839859036714574098e-09
1.210010927059596231e+00 9.916914584946526792e-09
1.220011017365873807e+00 9.993886452883653581e-09
1.230011107672151383e+00 1.007077469137041903e-08
1.240011197978429180e+00 1.014757935016977884e-08
1.250011288284706756e+00 1.022430045299260554e-08
1.260011378590984332e+00 1.030093801858444630e-08
1.270011468897262130e+00 1.037749204620421018e-08
1.280011559203539706e+00 1.045396251653151735e-08
1.290011649509817282e+00 1.053034940272558943e-08
1.300011739816095080e+00 1.060665265937125116e-08
1.310011830122372656e+00 1.068287222211976520e-08
1.320011920428650232e+00 1.075900802010795485e-08
1.330012010734928030e+00 1.083505995490236613e-08
1.340012101041205606e+00 1.091102791828963487e-08
1.350012191347483181e+00 1.098691178547012029e-08
1.360012281653760979e+00 1.106271142040794383e-08
1.370012371960038555e+00 1.113842666761271976e-08
1.380012462266316353e+00 1.121405735093148274e-08
1.390012552572593929e+00 1.128960328725980535e-08
1.400012642878871505e+00 1.136506426992489928e-08
1.410012733185149303e+00 1.144044008097477795e-08
1.420012823491426879e+00 1.151573048455534895e-08
1.430012913797704455e+00 1.159093522834408175e-08
1.440013004103982253e+00 1.166605404604031112e-08
1.450013094410259828e+00 1.174108665244264388e-08
1.460013184716537404e+00 1.181603274569701249e-08
1.470013275022815202e+00 1.189089201040578558e-08
1.480013365329092778e+00 1.196566411650091306e-08
1.490013455635370354e+00 1.204034870923344091e-08
1.500013545941648152e+00 1.211494542265884644e-08
1.510013636247925728e+00 1.218945387354966899e-08
1.520013726554203304e+00 1.226387366490401133e-08
1.530013816860481102e+00 1.233820437773187275e-08
1.540013907166758678e+00 1.241244557675755027e-08
1.550013997473036254e+00 1.248659681300125273e-08
1.560014087779314051e+00 1.256065761755123155e-08
1.570014178085591627e+00 1.263462750868618955e-08
1.580014268391869425e+00 1.270850597963966841e-08
1.590014358698147001e+00 1.278229251064552878e-08
1.600014449004424577e+00 1.285598656698865457e-08
1.610014539310702375e+00 1.292958759260186522e-08
1.620014629616979951e+00 1.300309501759906613e-08
1.630014719923257527e+00 1.307650825279366668e-08
1.640014810229535325e+00 1.314982669218940627e-08
1.650014900535812901e+00 1.322304971272350985e-08
1.660014990842090477e+00 1.329617667093719495e-08
1.670015081148368274e+00 1.336920691472793285e-08
