0.000000000000000000e+00 0.000000000000000000e+00 5.401157366330663684e-04
0.000000000000000000e+00 2.250000000000000056e-01 5.387610047852454563e-04
0.000000000000000000e+00 4.500000000000000111e-01 5.347217903548957254e-04
0.000000000000000000e+00 6.750000000000000444e-01 5.280724505362531431e-04
0.000000000000000000e+00 9.000000000000000222e-01 5.189349743373833194e-04
0.000000000000000000e+00 1.125000000000000000e+00 5.074761223527134418e-04
0.000000000000000000e+00 1.350000000000000089e+00 4.939035197142529338e-04
0.000000000000000000e+00 1.574999999999999956e+00 4.784607966697009625e-04
0.000000000000000000e+00 1.800000000000000044e+00 4.614218942683274115e-04
0.000000000000000000e+00 2.024999999999999911e+00 4.430846728383383776e-04
0.000000000000000000e+00 2.250000000000000000e+00 4.237639778288695394e-04
0.000000000000000000e+00 2.475000000000000089e+00 4.037843307634387418e-04
0.000000000000000000e+00 2.700000000000000178e+00 3.834724221982903705e-04
0.000000000000000000e+00 2.925000000000000266e+00 3.631495884855214375e-04
0.000000000000000000e+00 3.149999999999999911e+00 3.431244546973853107e-04
0.000000000000000000e+00 3.375000000000000000e+00 3.236859222702314731e-04
0.000000000000000000e+00 3.600000000000000089e+00 3.050966718749441157e-04
0.000000000000000000e+00 3.825000000000000178e+00 2.875873399181135231e-04
0.000000000000000000e+00 4.049999999999999822e+00 2.713515112239049220e-04
0.000000000000000000e+00 4.275000000000000355e+00 2.565416512285981156e-04
0.000000000000000000e+00 4.500000000000000000e+00 2.432660789047277883e-04
0.000000000000000000e+00 4.725000000000000533e+00 2.315870571529644124e-04
0.000000000000000000e+00 4.950000000000000178e+00 2.215200511440274151e-04
0.000000000000000000e+00 5.174999999999999822e+00 2.130341776853343758e-04
0.000000000000000000e+00 5.400000000000000355e+00 2.060538407761589681e-04
0.000000000000000000e+00 5.625000000000000000e+00 2.004615207566819482e-04
0.000000000000000000e+00 5.850000000000000533e+00 1.961016574976297852e-04
0.000000000000000000e+00 6.075000000000000178e+00 1.927855425413943296e-04
0.000000000000000000e+00 6.299999999999999822e+00 1.902971115770418472e-04
0.000000000000000000e+00 6.525000000000000355e+00 1.883995076425282840e-04
0.000000000000000000e+00 6.750000000000000000e+00 1.868422674653934723e-04
0.000000000000000000e+00 6.975000000000000533e+00 1.853689687710966189e-04
0.000000000000000000e+00 7.200000000000000178e+00 1.837251655156202867e-04
0.000000000000000000e+00 7.424999999999999822e+00 1.816664310562988147e-04
0.000000000000000000e+00 7.650000000000000355e+00 1.789663263888252218e-04
0.000000000000000000e+00 7.875000000000000000e+00 1.754241117808912444e-04
0.000000000000000000e+00 8.099999999999999645e+00 1.708720253613541028e-04
0.000000000000000000e+00 8.325000000000001066e+00 1.651819613241985792e-04
0.000000000000000000e+00 8.550000000000000711e+00 1.582713931385817778e-04
0.000000000000000000e+00 8.775000000000000355e+00 1.501084032003133402e-04
0.000000000000000000e+00 9.000000000000000000e+00 1.407156993261949587e-04
0.000000000000000000e+00 9.224999999999999645e+00 1.301735199305617411e-04
0.000000000000000000e+00 9.450000000000001066e+00 1.186213531343951403e-04
0.000000000000000000e+00 9.675000000000000711e+00 1.062584199065915380e-04
0.000000000000000000e+00 9.900000000000000355e+00 9.334289706640558956e-05
0.000000000000000000e+00 1.012500000000000000e+01 8.018988201783167004e-05
0.000000000000000000e+00 1.034999999999999964e+01 6.716812687624306409e-05
0.000000000000000000e+00 1.057500000000000107e+01 5.469559463654115566e-05
0.000000000000000000e+00 1.080000000000000071e+01 4.323391370017926912e-05
0.000000000000000000e+00 1.102500000000000036e+01 3.328182894478934529e-05
0.000000000000000000e+00 1.125000000000000000e+01 2.536776715312931418e-05
0.000000000000000000e+00 1.147499999999999964e+01 2.004165164361989336e-05
0.000000000000000000e+00 1.170000000000000107e+01 1.786611505356509232e-05
0.000000000000000000e+00 1.192500000000000071e+01 1.940727017865156540e-05
0.000000000000000000e+00 1.215000000000000036e+01 2.522520640225681747e-05
0.000000000000000000e+00 1.237500000000000000e+01 3.586438346416070098e-05
0.000000000000000000e+00 1.259999999999999964e+01 5.184409510395242358e-05
0.000000000000000000e+00 1.282500000000000107e+01 7.364917252633752147e-05
0.000000000000000000e+00 1.305000000000000071e+01 1.017210917998199673e-04
0.000000000000000000e+00 1.327500000000000036e+01 1.364496404077873953e-04
0.000000000000000000e+00 1.350000000000000000e+01 1.781652864712579966e-04
0.000000000000000000e+00 1.372499999999999964e+01 2.271323799562068035e-04
0.000000000000000000e+00 1.395000000000000107e+01 2.835432988091707990e-04
0.000000000000000000e+00 1.417500000000000071e+01 3.475136348107551554e-04
0.000000000000000000e+00 1.440000000000000036e+01 4.190784944006069085e-04
0.000000000000000000e+00 1.462500000000000000e+01 4.981899692277247816e-04
0.000000000000000000e+00 1.484999999999999964e+01 5.847158101408827385e-04
0.000000000000000000e+00 1.507500000000000107e+01 6.784393171766064587e-04
0.000000000000000000e+00 1.530000000000000071e+01 7.790604372353959316e-04
0.000000000000000000e+00 1.552500000000000036e+01 8.861980409496743576e-04
0.000000000000000000e+00 1.575000000000000000e+01 9.993933311003991640e-04
0.000000000000000000e+00 1.597499999999999964e+01 1.118114317160715573e-03
0.000000000000000000e+00 1.619999999999999929e+01 1.241761274422188395e-03
0.000000000000000000e+00 1.642500000000000071e+01 1.369673091936148435e-03
0.000000000000000000e+00 1.665000000000000213e+01 1.501134401376527389e-03
0.000000000000000000e+00 1.687500000000000000e+01 1.635383369049552005e-03
0.000000000000000000e+00 1.710000000000000142e+01 1.771620025738034109e-03
0.000000000000000000e+00 1.732499999999999929e+01 1.909015003922435311e-03
0.000000000000000000e+00 1.755000000000000071e+01 2.046718549168230743e-03
0.000000000000000000e+00 1.777500000000000213e+01 2.183869672063188262e-03
0.000000000000000000e+00 1.800000000000000000e+01 2.319605308941219586e-03
0.000000000000000000e+00 1.822500000000000142e+01 2.453069363613526004e-03
0.000000000000000000e+00 1.844999999999999929e+01 2.583421508280976577e-03
0.000000000000000000e+00 1.867500000000000071e+01 2.709845629532604654e-03
0.000000000000000000e+00 1.890000000000000213e+01 2.831557814627784237e-03
0.000000000000000000e+00 1.912500000000000000e+01 2.947813783879936304e-03
0.000000000000000000e+00 1.935000000000000142e+01 3.057915686659815405e-03
0.000000000000000000e+00 1.957499999999999929e+01 3.161218191061895832e-03
0.000000000000000000e+00 1.980000000000000071e+01 3.257133810371182214e-03
0.000000000000000000e+00 2.002500000000000213e+01 3.345137422876034300e-03
0.000000000000000000e+00 2.025000000000000000e+01 3.424769955049748738e-03
0.000000000000000000e+00 2.047500000000000142e+01 3.495641211435810553e-03
0.000000000000000000e+00 2.069999999999999929e+01 3.557431847501409550e-03
0.000000000000000000e+00 2.092500000000000071e+01 3.609894494072965476e-03
0.000000000000000000e+00 2.115000000000000213e+01 3.652854053559108187e-03
0.000000000000000000e+00 2.137500000000000000e+01 3.686207198849175779e-03
0.000000000000000000e+00 2.160000000000000142e+01 3.709921115421063037e-03
0.000000000000000000e+00 2.182499999999999929e+01 3.724031535701057775e-03
0.000000000000000000e+00 2.205000000000000071e+01 3.728640122015229163e-03
0.000000000000000000e+00 2.227500000000000213e+01 3.723911260509231262e-03
0.000000000000000000e+00 2.250000000000000000e+01 3.710068333167560774e-03
0.000000000000000000e+00 2.272500000000000142e+01 3.687389538536283394e-03
0.000000000000000000e+00 2.294999999999999929e+01 3.656203333967366579e-03
0.000000000000000000e+00 2.317500000000000071e+01 3.616883573203254383e-03
0.000000000000000000e+00 2.340000000000000213e+01 3.569844412968061625e-03
0.000000000000000000e+00 2.362500000000000000e+01 3.515535061005433965e-03
0.000000000000000000e+00 2.385000000000000142e+01 3.454434435793060643e-03
0.000000000000000000e+00 2.407499999999999929e+01 3.387045805072101852e-03
0.000000000000000000e+00 2.430000000000000071e+01 3.313891466465147990e-03
0.000000000000000000e+00 2.452500000000000213e+01 3.235507528934217052e-03
0.000000000000000000e+00 2.475000000000000000e+01 3.152438848767405780e-03
0.000000000000000000e+00 2.497500000000000142e+01 3.065234168297972361e-03
0.000000000000000000e+00 2.519999999999999929e+01 2.974441499768202060e-03
0.000000000000000000e+00 2.542500000000000071e+01 2.880603790765832398e-03
0.000000000000000000e+00 2.565000000000000213e+01 2.784254901589522987e-03
0.000000000000000000e+00 2.587500000000000000e+01 2.685915918842465312e-03
0.000000000000000000e+00 2.610000000000000142e+01 2.586091823601805676e-03
0.000000000000000000e+00 2.632499999999999929e+01 2.485268526748957065e-03
0.000000000000000000e+00 2.655000000000000071e+01 2.383910278545196826e-03
0.000000000000000000e+00 2.677500000000000213e+01 2.282457454361247733e-03
0.000000000000000000e+00 2.700000000000000000e+01 2.181324713670770160e-03
0.000000000000000000e+00 2.722500000000000142e+01 2.080899525037746556e-03
0.000000000000000000e+00 2.744999999999999929e+01 1.981541045897956300e-03
0.000000000000000000e+00 2.767500000000000071e+01 1.883579342476180037e-03
0.000000000000000000e+00 2.790000000000000213e+01 1.787314932205597137e-03
0.000000000000000000e+00 2.812500000000000000e+01 1.693018628526588541e-03
0.000000000000000000e+00 2.835000000000000142e+01 1.600931665934026121e-03
0.000000000000000000e+00 2.857499999999999929e+01 1.511266081602387866e-03
0.000000000000000000e+00 2.880000000000000071e+01 1.424205328828025141e-03
0.000000000000000000e+00 2.902500000000000213e+01 1.339905096863303145e-03
0.000000000000000000e+00 2.925000000000000000e+01 1.258494311449268044e-03
0.000000000000000000e+00 2.947500000000000142e+01 1.180076290449543278e-03
0.000000000000000000e+00 2.969999999999999929e+01 1.104730029413372077e-03
0.000000000000000000e+00 2.992500000000000071e+01 1.032511592612710485e-03
0.000000000000000000e+00 3.015000000000000213e+01 9.634555860696608978e-04
0.000000000000000000e+00 3.037500000000000000e+01 8.975766902773409019e-04
0.000000000000000000e+00 3.060000000000000142e+01 8.348712316822399582e-04
0.000000000000000000e+00 3.082499999999999929e+01 7.753187735018796187e-04
0.000000000000000000e+00 3.105000000000000071e+01 7.188837080629861950e-04
0.000000000000000000e+00 3.127500000000000213e+01 6.655168345289653575e-04
0.000000000000000000e+00 3.150000000000000000e+01 6.151569076099764905e-04
0.000000000000000000e+00 3.172500000000000142e+01 5.677321445859195631e-04
0.000000000000000000e+00 3.194999999999999929e+01 5.231616796963860488e-04
0.000000000000000000e+00 3.217500000000000426e+01 4.813569566390949296e-04
0.000000000000000000e+00 3.239999999999999858e+01 4.422230515499192246e-04
0.000000000000000000e+00 3.262500000000000000e+01 4.056599203961783803e-04
0.000000000000000000e+00 3.285000000000000142e+01 3.715635661866601032e-04
0.000000000000000000e+00 3.307500000000000284e+01 3.398271227755929802e-04
0.000000000000000000e+00 3.330000000000000426e+01 3.103418533052594076e-04
0.000000000000000000e+00 3.352499999999999858e+01 2.829980624871446531e-04
0.000000000000000000e+00 3.375000000000000000e+01 2.576859229609735008e-04
0.000000000000000000e+00 3.397500000000000142e+01 2.342962168933957617e-04
0.000000000000000000e+00 3.420000000000000284e+01 2.127209947838067171e-04
0.000000000000000000e+00 3.442500000000000426e+01 1.928541541362641977e-04
0.000000000000000000e+00 3.464999999999999858e+01 1.745919412371428148e-04
0.000000000000000000e+00 3.487500000000000000e+01 1.578333797530854143e-04
0.000000000000000000e+00 3.510000000000000142e+01 1.424806302387625226e-04
0.000000000000000000e+00 3.532500000000000284e+01 1.284392849256156207e-04
0.000000000000000000e+00 3.555000000000000426e+01 1.156186023584020119e-04
0.000000000000000000e+00 3.577499999999999858e+01 1.039316865635543858e-04
0.000000000000000000e+00 3.600000000000000000e+01 9.329561548003444484e-05
0.000000000000000000e+00 3.622500000000000142e+01 8.363152336738180796e-05
0.000000000000000000e+00 3.645000000000000284e+01 7.486464183491122165e-05
0.000000000000000000e+00 3.667500000000000426e+01 6.692430401819649357e-05
0.000000000000000000e+00 3.689999999999999858e+01 5.974391627147686442e-05
0.000000000000000000e+00 3.712500000000000000e+01 5.326090155448745875e-05
0.000000000000000000e+00 3.735000000000000142e+01 4.741661847609415857e-05
0.000000000000000000e+00 3.757500000000000284e+01 4.215625972110137015e-05
0.000000000000000000e+00 3.780000000000000426e+01 3.742873333640760522e-05
0.000000000000000000e+00 3.802499999999999858e+01 3.318653009335735603e-05
0.000000000000000000e+00 3.825000000000000000e+01 2.938557987929626405e-05
0.000000000000000000e+00 3.847500000000000142e+01 2.598509980698850944e-05
0.000000000000000000e+00 3.870000000000000284e+01 2.294743646921781953e-05
0.000000000000000000e+00 3.892500000000000426e+01 2.023790451055568101e-05
0.000000000000000000e+00 3.914999999999999858e+01 1.782462344144919618e-05
0.000000000000000000e+00 3.937500000000000000e+01 1.567835438349763938e-05
0.000000000000000000e+00 3.960000000000000142e+01 1.377233821067038312e-05
0.000000000000000000e+00 3.982500000000000284e+01 1.208213634048705413e-05
0.000000000000000000e+00 4.005000000000000426e+01 1.058547523270354775e-05
0.000000000000000000e+00 4.027499999999999858e+01 9.262095471359222434e-06
0.000000000000000000e+00 4.050000000000000000e+01 8.093606139409496630e-06
0.000000000000000000e+00 4.072500000000000142e+01 7.063345043600165844e-06
0.000000000000000000e+00 4.095000000000000284e+01 6.156245210535394194e-06
0.000000000000000000e+00 4.117500000000000426e+01 5.358707952676642193e-06
0.000000000000000000e+00 4.139999999999999858e+01 4.658482694751700726e-06
0.000000000000000000e+00 4.162500000000000000e+01 4.044553656114465296e-06
0.000000000000000000e+00 4.185000000000000142e+01 3.507033402240197669e-06
0.000000000000000000e+00 4.207500000000000284e+01 3.037063207967421051e-06
0.000000000000000000e+00 4.230000000000000426e+01 2.626720115464677615e-06
0.000000000000000000e+00 4.252499999999999858e+01 2.268930520334554465e-06
0.000000000000000000e+00 4.275000000000000000e+01 1.957390078894780087e-06
0.000000000000000000e+00 4.297500000000000142e+01 1.686489697622413437e-06
0.000000000000000000e+00 4.320000000000000284e+01 1.451247341159640159e-06
0.000000000000000000e+00 4.342500000000000426e+01 1.247245377333315578e-06
0.000000000000000000e+00 4.364999999999999858e+01 1.070573165544468044e-06
0.000000000000000000e+00 4.387500000000000000e+01 9.177745878921177135e-07
0.000000000000000000e+00 4.410000000000000142e+01 7.858002198067059294e-07
